timestamp,marker_id,x_base,y_base,z_base
809.874000,8,0.375772,0.011204,0.198212
809.874000,11,0.346492,0.005479,0.193456
809.941000,5,0.404398,0.019856,0.205760
809.941000,8,0.376362,0.013815,0.198824
809.941000,11,0.347600,0.007803,0.192225
810.006000,5,0.403811,0.017273,0.205384
810.006000,8,0.373747,0.011143,0.197593
810.006000,11,0.346616,0.005637,0.193392
810.072000,5,0.403558,0.015613,0.205256
810.072000,8,0.374877,0.010079,0.199085
810.072000,11,0.344087,0.003881,0.192702
810.138000,5,0.404990,0.019128,0.204715
810.138000,8,0.376492,0.013252,0.197735
810.138000,11,0.347114,0.007608,0.193580
810.172000,5,0.403767,0.015653,0.204493
810.172000,8,0.374502,0.010137,0.200050
810.172000,11,0.346006,0.003998,0.193093
810.239000,5,0.404910,0.018203,0.203688
810.239000,8,0.376099,0.012336,0.197983
810.239000,11,0.345129,0.006134,0.191504
810.278000,5,0.403894,0.016721,0.204800
810.278000,8,0.375541,0.010847,0.197295
810.278000,11,0.344644,0.004541,0.191085
810.339000,5,0.403720,0.017600,0.205301
810.339000,8,0.373669,0.011365,0.197561
810.339000,11,0.346445,0.006114,0.194064
810.406000,5,0.404749,0.019136,0.204449
810.406000,8,0.375852,0.013502,0.199366
810.406000,11,0.345386,0.007085,0.191412
810.477000,5,0.403609,0.017967,0.205503
810.477000,8,0.375773,0.011877,0.197631
810.477000,11,0.346760,0.005795,0.191398
810.538000,5,0.403251,0.016417,0.205667
810.538000,8,0.374833,0.010592,0.199767
810.538000,11,0.346189,0.004487,0.192905
810.572000,5,0.404614,0.019110,0.204378
810.572000,8,0.375824,0.013298,0.198599
810.572000,11,0.345507,0.006738,0.190221
810.607000,5,0.404669,0.018550,0.204189
810.607000,8,0.375955,0.013025,0.198719
810.607000,11,0.345087,0.006544,0.191852
810.672000,5,0.403547,0.018377,0.205528
810.672000,8,0.373698,0.012058,0.197380
810.672000,11,0.347638,0.007836,0.191238
810.738000,5,0.403846,0.016556,0.204190
810.738000,8,0.375175,0.010574,0.198078
810.738000,11,0.346160,0.004824,0.192905
810.772000,5,0.403763,0.018632,0.205469
810.772000,8,0.373918,0.012318,0.197302
810.772000,11,0.347867,0.008082,0.191154
810.839000,5,0.403408,0.018092,0.205718
810.839000,8,0.373570,0.011778,0.197554
810.839000,11,0.346732,0.006181,0.192626
810.873000,5,0.405041,0.019712,0.203756
810.873000,8,0.376187,0.013857,0.198511
810.873000,11,0.347465,0.008071,0.192864
810.938000,5,0.404285,0.017770,0.203790
810.938000,8,0.375358,0.012199,0.198816
810.938000,11,0.344594,0.005798,0.192002
810.972000,5,0.404279,0.018773,0.204965
810.972000,8,0.376024,0.012674,0.198086
810.972000,11,0.345301,0.006469,0.190897
811.039000,5,0.404441,0.020394,0.205076
811.039000,8,0.376629,0.014185,0.197632
811.039000,11,0.347647,0.008397,0.192127
811.078000,5,0.404301,0.017843,0.204296
811.078000,8,0.375822,0.012183,0.198228
811.078000,11,0.344913,0.005732,0.191396
811.114000,5,0.404226,0.017443,0.203943
811.114000,8,0.375602,0.011634,0.197712
811.114000,11,0.346631,0.005496,0.191706
811.172000,5,0.404110,0.018206,0.204699
811.172000,8,0.375974,0.012419,0.198169
811.172000,11,0.346568,0.005714,0.192763
811.238000,5,0.404582,0.017975,0.203150
811.238000,8,0.375198,0.012467,0.199114
811.238000,11,0.344783,0.006013,0.191449
811.272000,5,0.404063,0.017950,0.204702
811.272000,8,0.374358,0.011582,0.195804
811.272000,11,0.344438,0.004405,0.191611
811.338000,5,0.404132,0.019725,0.205312
811.338000,8,0.376126,0.013712,0.198570
811.338000,11,0.347360,0.007737,0.192358
811.374000,5,0.404410,0.017708,0.203640
811.374000,8,0.375337,0.012144,0.198833
811.374000,11,0.346672,0.006070,0.192822
811.438000,5,0.403818,0.019407,0.205532
811.438000,8,0.376032,0.013194,0.198075
811.438000,11,0.345694,0.006670,0.189673
811.472000,5,0.403149,0.016228,0.205356
811.472000,8,0.375014,0.010314,0.197960
811.472000,11,0.346258,0.004129,0.191268
811.506000,5,0.403797,0.018627,0.204680
811.506000,8,0.375466,0.012752,0.198431
811.506000,11,0.346893,0.006673,0.191904
811.572000,5,0.403504,0.016512,0.204482
811.572000,8,0.374964,0.010631,0.198394
811.572000,11,0.346433,0.004497,0.191794
811.606000,5,0.404037,0.019055,0.204635
811.606000,8,0.375681,0.013069,0.198564
811.606000,11,0.347143,0.007104,0.191811
811.647000,5,0.403685,0.016062,0.203897
811.647000,8,0.373755,0.009735,0.195659
811.647000,11,0.345780,0.004610,0.193599
811.705000,5,0.404535,0.019058,0.204170
811.705000,8,0.376844,0.013779,0.196161
811.705000,11,0.347549,0.007850,0.191987
811.740000,5,0.403456,0.016239,0.204688
811.740000,8,0.375227,0.010541,0.197890
811.740000,11,0.344269,0.004118,0.191142
811.786000,5,0.404424,0.019842,0.204524
811.786000,8,0.375905,0.014160,0.198907
811.786000,11,0.347547,0.007892,0.191624
811.838000,5,0.404644,0.017752,0.203421
811.838000,8,0.374974,0.010868,0.198519
811.838000,11,0.346459,0.004734,0.191887
811.873000,5,0.404541,0.020019,0.204496
811.873000,8,0.376023,0.014338,0.198868
811.873000,11,0.347668,0.008072,0.191574
811.909000,5,0.404174,0.018065,0.204297
811.909000,8,0.375778,0.012221,0.198252
811.909000,11,0.346297,0.004900,0.192349
811.972000,5,0.404631,0.019370,0.203971
811.972000,8,0.375747,0.013685,0.198962
811.972000,11,0.347384,0.007420,0.191698
812.006000,5,0.403828,0.018566,0.205187
812.006000,8,0.373973,0.012285,0.196978
812.006000,11,0.345301,0.006021,0.190444
812.072000,5,0.404424,0.019699,0.204513
812.072000,8,0.376376,0.013720,0.197812
812.072000,11,0.347562,0.007766,0.191622
812.111000,5,0.403807,0.016511,0.204056
812.111000,8,0.375210,0.010619,0.197923
812.111000,11,0.346620,0.004473,0.191279
812.173000,5,0.403778,0.018558,0.204851
812.173000,8,0.375267,0.012881,0.199259
812.173000,11,0.345301,0.006026,0.189691
812.238000,5,0.403753,0.018014,0.204680
812.238000,8,0.375392,0.012170,0.198512
812.238000,11,0.345319,0.006952,0.190650
812.272000,5,0.404571,0.018472,0.203495
812.272000,8,0.375992,0.012605,0.197360
812.272000,11,0.345352,0.006009,0.189892
812.307000,5,0.402925,0.016346,0.205402
812.307000,8,0.375199,0.010186,0.197497
812.307000,11,0.346284,0.004275,0.191659
812.373000,5,0.405913,0.019380,0.203808
812.373000,8,0.377483,0.013564,0.197443
812.373000,11,0.349434,0.007752,0.191738
812.438000,5,0.407315,0.020191,0.204089
812.438000,8,0.377231,0.013993,0.195988
812.438000,11,0.348243,0.008116,0.189616
812.472000,5,0.408349,0.019398,0.203619
812.472000,8,0.380376,0.013879,0.197567
812.472000,11,0.352148,0.007744,0.189501
812.507000,5,0.407438,0.017821,0.203001
812.507000,8,0.378633,0.012217,0.196856
812.507000,11,0.350405,0.005919,0.188861
812.574000,5,0.408522,0.018169,0.203835
812.574000,8,0.381596,0.012630,0.195991
812.574000,11,0.353167,0.006539,0.188082
812.608000,2,0.438968,0.024919,0.208255
812.608000,5,0.410140,0.019574,0.203072
812.608000,8,0.382412,0.013659,0.194343
812.608000,11,0.354876,0.009714,0.188006
812.672000,7,0.371050,0.062423,0.198235
812.672000,2,0.439009,0.023589,0.207505
812.672000,8,0.381829,0.012308,0.195333
812.672000,5,0.410711,0.017845,0.200960
812.672000,11,0.352963,0.006670,0.188664
812.709000,7,0.372205,0.062843,0.197035
812.709000,2,0.439626,0.023893,0.207524
812.709000,5,0.411656,0.018396,0.200807
812.709000,8,0.380903,0.012282,0.193579
812.709000,11,0.353804,0.006837,0.188521
812.778000,7,0.372489,0.062523,0.195495
812.778000,5,0.412924,0.018177,0.201744
812.778000,2,0.442333,0.023491,0.206294
812.778000,8,0.382684,0.012418,0.193221
812.778000,11,0.355705,0.006737,0.187193
812.841000,7,0.375261,0.063390,0.196721
812.841000,4,0.403878,0.068370,0.201967
812.841000,8,0.385660,0.012990,0.193539
812.841000,5,0.414452,0.018492,0.199981
812.841000,11,0.356355,0.007397,0.185487
812.841000,2,0.443764,0.024525,0.207633
812.918000,7,0.377138,0.064270,0.195824
812.918000,4,0.405551,0.069331,0.201409
812.918000,11,0.356215,0.008010,0.185554
812.918000,8,0.387641,0.013734,0.192132
812.918000,2,0.443659,0.025040,0.207412
812.918000,5,0.416349,0.019000,0.199255
812.972000,7,0.376497,0.062212,0.196187
812.972000,4,0.404872,0.067442,0.201714
812.972000,11,0.357844,0.006048,0.185689
812.972000,8,0.386445,0.012104,0.193468
812.972000,5,0.417277,0.018489,0.199843
812.972000,2,0.445563,0.024024,0.206154
813.039000,7,0.378285,0.062698,0.196146
813.039000,4,0.406923,0.067629,0.201178
813.039000,11,0.359497,0.006471,0.185484
813.039000,8,0.386722,0.011806,0.191404
813.039000,5,0.417470,0.017430,0.199008
813.039000,2,0.444917,0.023017,0.206889
813.074000,7,0.380116,0.064317,0.194928
813.074000,4,0.408189,0.069018,0.201874
813.074000,11,0.360934,0.008099,0.185041
813.074000,8,0.390750,0.013226,0.189641
813.074000,5,0.419270,0.018773,0.197788
813.074000,2,0.447456,0.024217,0.205140
813.138000,7,0.380780,0.062967,0.194410
813.138000,4,0.409095,0.067887,0.200498
813.138000,1,0.436268,0.072497,0.208107
813.138000,11,0.361580,0.006272,0.183508
813.138000,8,0.387751,0.012347,0.193105
813.138000,5,0.418903,0.017618,0.199487
813.138000,2,0.449003,0.022149,0.203204
813.172000,7,0.381907,0.064663,0.193549
813.172000,4,0.410388,0.069668,0.199612
813.172000,1,0.437646,0.074226,0.207501
813.172000,11,0.362306,0.008338,0.184395
813.172000,8,0.391554,0.014138,0.191068
813.172000,5,0.420189,0.019360,0.198398
813.172000,2,0.449911,0.024049,0.202899
813.206000,7,0.382073,0.063731,0.194623
813.206000,4,0.410837,0.068623,0.199682
813.206000,1,0.439127,0.073456,0.205799
813.206000,11,0.362730,0.007569,0.184363
813.206000,8,0.390311,0.012456,0.189330
813.206000,5,0.420302,0.018500,0.199078
813.206000,2,0.449994,0.023254,0.203718
813.273000,7,0.381858,0.063416,0.194017
813.273000,4,0.411582,0.069850,0.199929
813.273000,1,0.439612,0.074471,0.206285
813.273000,11,0.363158,0.009271,0.185995
813.273000,8,0.390396,0.014033,0.191276
813.273000,5,0.422098,0.019146,0.196842
813.273000,2,0.449631,0.024587,0.205308
813.343000,7,0.383764,0.064820,0.194757
813.343000,4,0.412346,0.069539,0.200598
813.343000,1,0.441733,0.074223,0.204331
813.343000,11,0.364582,0.008526,0.183843
813.343000,8,0.392998,0.014604,0.192445
813.343000,5,0.423047,0.018860,0.196909
813.343000,2,0.452025,0.023918,0.203077
813.406000,7,0.383420,0.062852,0.193053
813.406000,4,0.411727,0.067720,0.199673
813.406000,1,0.440185,0.072265,0.205109
813.406000,11,0.363082,0.007307,0.186165
813.406000,8,0.391110,0.011423,0.188863
813.406000,5,0.421637,0.017185,0.197385
813.406000,2,0.451288,0.021896,0.202566
813.472000,7,0.384800,0.063723,0.191683
813.472000,4,0.412169,0.068368,0.200383
813.472000,1,0.441048,0.073115,0.205111
813.472000,11,0.365110,0.007492,0.182319
813.472000,8,0.392294,0.012918,0.189439
813.472000,5,0.423458,0.018141,0.196649
813.472000,2,0.451624,0.023331,0.204154
813.506000,7,0.384428,0.062781,0.192109
813.506000,4,0.411749,0.067386,0.200859
813.506000,1,0.440800,0.072005,0.205112
813.506000,11,0.364675,0.005644,0.180763
813.506000,8,0.393160,0.011760,0.190953
813.506000,5,0.422595,0.016827,0.196525
813.506000,2,0.451331,0.021582,0.203206
813.574000,7,0.383092,0.062752,0.193377
813.574000,4,0.411198,0.067389,0.200128
813.574000,1,0.440748,0.072084,0.203215
813.574000,11,0.363156,0.006438,0.183791
813.574000,8,0.390609,0.011493,0.189387
813.574000,5,0.421036,0.017062,0.197628
813.574000,2,0.450563,0.021709,0.203068
813.641000,7,0.380069,0.061410,0.193491
813.641000,4,0.408432,0.066196,0.199131
813.641000,1,0.437320,0.071073,0.203571
813.641000,11,0.358537,0.004415,0.182643
813.641000,8,0.387412,0.010464,0.190591
813.641000,5,0.418336,0.016013,0.197537
813.641000,2,0.445942,0.019124,0.201881
813.708000,7,0.377138,0.060340,0.193560
813.708000,4,0.405966,0.065378,0.198166
813.708000,1,0.434204,0.070482,0.203689
813.708000,11,0.357771,0.004028,0.184211
813.708000,8,0.385610,0.009060,0.188686
813.708000,5,0.415683,0.015332,0.198083
813.708000,2,0.442713,0.019474,0.203161
813.746000,7,0.376054,0.059322,0.192888
813.746000,4,0.403992,0.064265,0.199934
813.746000,1,0.432802,0.069216,0.204251
813.746000,11,0.354237,0.002472,0.184502
813.746000,8,0.385606,0.008541,0.191283
813.746000,5,0.413966,0.014154,0.198961
813.746000,2,0.443528,0.019228,0.203342
813.805000,7,0.374655,0.060606,0.194743
813.805000,4,0.403600,0.065607,0.198838
813.805000,11,0.355782,0.004106,0.185027
813.805000,8,0.385192,0.009666,0.190594
813.805000,5,0.414016,0.015461,0.197635
813.805000,2,0.441975,0.020877,0.204854
813.839000,7,0.374352,0.060277,0.195879
813.839000,4,0.402795,0.065439,0.200825
813.839000,8,0.384658,0.009971,0.192439
813.839000,11,0.354127,0.003123,0.183020
813.839000,5,0.413370,0.015461,0.198857
813.839000,2,0.440072,0.018780,0.204847
813.906000,7,0.374247,0.061579,0.195621
813.906000,4,0.402710,0.066717,0.200752
813.906000,11,0.355177,0.005749,0.187448
813.906000,5,0.411967,0.017302,0.201866
813.906000,8,0.384283,0.011288,0.193800
813.906000,2,0.441144,0.022522,0.206394
813.972000,7,0.371391,0.060109,0.195762
813.972000,11,0.352787,0.003888,0.186817
813.972000,2,0.439098,0.020970,0.205470
813.972000,5,0.410854,0.015348,0.198720
813.972000,8,0.382316,0.009459,0.191949
814.038000,7,0.369969,0.059770,0.197455
814.038000,2,0.437672,0.020850,0.206339
814.038000,5,0.409430,0.015152,0.200310
814.038000,8,0.380645,0.009584,0.194163
814.038000,11,0.351786,0.003654,0.187414
814.072000,7,0.369779,0.060719,0.196850
814.072000,2,0.437304,0.022039,0.206879
814.072000,5,0.408247,0.016655,0.202411
814.072000,11,0.350964,0.005304,0.189698
814.072000,8,0.380155,0.010679,0.194808
814.108000,7,0.370445,0.061406,0.197269
814.108000,2,0.438190,0.022656,0.206826
814.108000,5,0.409772,0.016957,0.200960
814.108000,8,0.379349,0.011006,0.192980
814.108000,11,0.351803,0.005638,0.188905
814.172000,7,0.368341,0.060981,0.197158
814.172000,2,0.435518,0.022415,0.207727
814.172000,5,0.407117,0.016870,0.202252
814.172000,8,0.378921,0.010986,0.195049
814.172000,11,0.349997,0.005167,0.188575
814.241000,5,0.405716,0.016458,0.203080
814.241000,8,0.376883,0.010790,0.197915
814.241000,11,0.348534,0.004524,0.190798
814.310000,5,0.406483,0.016994,0.202369
814.310000,8,0.377773,0.011375,0.196261
814.310000,11,0.348315,0.005822,0.192152
814.372000,5,0.404975,0.017878,0.203875
814.372000,8,0.376357,0.012081,0.197994
814.372000,11,0.348117,0.005641,0.190312
814.440000,5,0.403844,0.017110,0.203295
814.440000,8,0.374729,0.011010,0.197151
814.440000,11,0.345724,0.005304,0.192117
814.505000,5,0.403715,0.017024,0.203234
814.505000,8,0.374076,0.009816,0.196402
814.505000,11,0.342975,0.003350,0.190028
814.539000,8,0.374004,0.011769,0.198602
814.539000,11,0.343647,0.004872,0.190038
814.575000,8,0.372785,0.011723,0.197181
814.575000,11,0.343962,0.005661,0.190896
814.638000,8,0.375063,0.013506,0.200105
814.638000,11,0.346755,0.007498,0.193587
814.672000,8,0.378207,0.015693,0.197208
814.672000,11,0.349254,0.009567,0.191555
814.738000,5,0.405339,0.018159,0.204090
814.738000,8,0.377118,0.013317,0.195595
814.738000,11,0.349683,0.007995,0.191659
814.773000,5,0.407318,0.019315,0.203945
814.773000,8,0.378469,0.013791,0.198452
814.773000,11,0.350300,0.007449,0.190484
814.838000,5,0.410805,0.020418,0.202684
814.838000,8,0.382157,0.014775,0.195950
814.838000,11,0.353423,0.008857,0.189466
814.873000,2,0.440204,0.025453,0.207773
814.873000,5,0.411731,0.019881,0.202041
814.873000,8,0.381418,0.014015,0.193815
814.873000,11,0.352342,0.008140,0.187101
814.939000,7,0.372720,0.064000,0.196431
814.939000,2,0.439507,0.025124,0.208292
814.939000,5,0.410729,0.019892,0.202983
814.939000,8,0.381251,0.013487,0.193313
814.939000,11,0.354175,0.008044,0.188134
814.974000,7,0.373594,0.063326,0.198366
814.974000,2,0.441955,0.024242,0.206695
814.974000,5,0.412362,0.018961,0.202222
814.974000,11,0.354933,0.007872,0.189504
814.974000,8,0.382299,0.013130,0.193841
815.038000,7,0.378785,0.067562,0.195835
815.038000,8,0.386596,0.017106,0.193893
815.038000,2,0.445160,0.028334,0.208412
815.038000,5,0.418262,0.022471,0.199377
815.038000,11,0.360302,0.011315,0.185711
815.074000,7,0.377538,0.063349,0.196374
815.074000,4,0.405605,0.068396,0.202728
815.074000,11,0.358927,0.007206,0.185772
815.074000,5,0.416241,0.018577,0.200762
815.074000,8,0.388811,0.013655,0.193295
815.074000,2,0.445386,0.024558,0.207679
815.144000,7,0.380773,0.065736,0.195217
815.144000,4,0.409090,0.070758,0.201483
815.144000,11,0.362040,0.009464,0.184460
815.144000,8,0.390854,0.015096,0.192564
815.144000,5,0.418833,0.020822,0.200696
815.144000,2,0.448326,0.025680,0.205507
815.208000,7,0.382378,0.066649,0.194375
815.208000,4,0.410755,0.071589,0.200849
815.208000,11,0.366539,0.013220,0.183971
815.208000,8,0.393371,0.018576,0.191392
815.208000,5,0.423961,0.024057,0.199746
815.208000,2,0.452913,0.028945,0.205716
815.273000,7,0.382690,0.063643,0.195288
815.273000,4,0.411770,0.068412,0.199675
815.273000,1,0.438885,0.073125,0.207516
815.273000,11,0.360995,0.007742,0.185436
815.273000,8,0.392131,0.013040,0.192099
815.273000,5,0.421868,0.017861,0.197346
815.273000,2,0.449271,0.023567,0.206128
815.338000,7,0.383073,0.063493,0.191947
815.338000,4,0.411040,0.067999,0.199701
815.338000,1,0.439938,0.072840,0.204306
815.338000,11,0.361311,0.006230,0.181951
815.338000,8,0.391455,0.012990,0.192735
815.338000,5,0.420454,0.017990,0.198964
815.338000,2,0.449374,0.022851,0.204482
815.374000,7,0.385478,0.064689,0.194024
815.374000,4,0.414084,0.069314,0.199854
815.374000,1,0.442242,0.073855,0.206130
815.374000,11,0.365329,0.009087,0.185884
815.374000,8,0.393481,0.013185,0.188976
815.374000,5,0.423857,0.018812,0.197522
815.374000,2,0.452629,0.023924,0.204223
815.439000,7,0.387334,0.064330,0.192766
815.439000,4,0.415273,0.068984,0.200362
815.439000,1,0.444791,0.073526,0.203990
815.439000,11,0.367207,0.007851,0.182810
815.439000,8,0.396572,0.012940,0.189812
815.439000,5,0.424981,0.018452,0.198133
815.439000,2,0.453881,0.023073,0.204341
815.510000,0,0.440280,0.123800,0.196208
815.510000,7,0.387782,0.064696,0.192532
815.510000,4,0.416228,0.069331,0.198853
815.510000,1,0.444669,0.073600,0.204547
815.510000,11,0.367914,0.007713,0.181079
815.510000,8,0.397202,0.012918,0.188476
815.510000,5,0.425900,0.018578,0.196471
815.510000,2,0.457855,0.024068,0.202007
815.572000,0,0.445116,0.126219,0.197333
815.572000,7,0.389759,0.067294,0.193821
815.572000,4,0.421337,0.071768,0.198219
815.572000,1,0.449636,0.076276,0.204635
815.572000,11,0.372093,0.011125,0.180783
815.572000,8,0.400633,0.016689,0.191003
815.572000,5,0.430252,0.020788,0.196244
815.572000,2,0.458744,0.025763,0.203801
815.638000,0,0.442868,0.122107,0.199696
815.638000,7,0.391889,0.064590,0.191795
815.638000,4,0.420417,0.068684,0.198530
815.638000,1,0.448649,0.072905,0.204496
815.638000,11,0.371412,0.007393,0.179550
815.638000,8,0.400994,0.012343,0.186762
815.638000,5,0.429537,0.017558,0.196178
815.638000,2,0.458382,0.022459,0.202566
815.672000,0,0.446590,0.126032,0.197439
815.672000,7,0.394344,0.067636,0.191748
815.672000,4,0.422868,0.071968,0.197827
815.672000,1,0.450792,0.076314,0.204958
815.672000,11,0.376418,0.012217,0.178483
815.672000,8,0.405236,0.017979,0.188650
815.672000,5,0.434850,0.021903,0.195347
815.672000,2,0.464529,0.026380,0.201138
815.738000,0,0.450159,0.126356,0.198461
815.738000,7,0.395343,0.068605,0.191774
815.738000,4,0.426030,0.072618,0.198685
815.738000,11,0.374364,0.012242,0.181273
815.738000,1,0.454393,0.076508,0.205188
815.738000,8,0.403518,0.016871,0.188661
815.738000,5,0.434856,0.021419,0.195954
815.738000,2,0.464285,0.025554,0.202215
815.783000,0,0.449525,0.124803,0.196905
815.783000,7,0.396910,0.066798,0.190890
815.783000,4,0.425778,0.070858,0.196889
815.783000,11,0.377018,0.010257,0.178647
815.783000,1,0.454894,0.075201,0.205032
815.783000,8,0.404083,0.015559,0.188071
815.783000,5,0.435101,0.019972,0.196239
815.783000,2,0.465060,0.023745,0.201554
815.840000,0,0.450239,0.124540,0.197190
815.840000,7,0.397881,0.066812,0.189995
815.840000,4,0.426457,0.070587,0.196810
815.840000,11,0.376669,0.009027,0.176160
815.840000,1,0.454196,0.074804,0.204549
815.840000,8,0.403909,0.014269,0.186031
815.840000,5,0.435238,0.018768,0.193775
815.840000,2,0.463493,0.023860,0.202265
815.875000,7,0.395050,0.065923,0.191680
815.875000,0,0.451418,0.123786,0.194208
815.875000,4,0.426350,0.069836,0.196426
815.875000,11,0.373638,0.009156,0.180594
815.875000,8,0.403529,0.012841,0.185344
815.875000,1,0.455354,0.073452,0.201823
815.875000,5,0.436877,0.018626,0.193318
815.875000,2,0.464826,0.023631,0.202680
815.938000,7,0.398781,0.068256,0.190397
815.938000,0,0.453955,0.125599,0.197311
815.938000,11,0.379046,0.014522,0.181158
815.938000,4,0.431484,0.074300,0.198874
815.938000,8,0.411568,0.017497,0.184988
815.938000,1,0.460237,0.077651,0.204566
815.938000,5,0.441217,0.021468,0.192511
815.938000,2,0.469937,0.025984,0.200904
815.972000,7,0.399492,0.066655,0.190197
815.972000,0,0.455748,0.123960,0.195295
815.972000,11,0.376880,0.010592,0.181915
815.972000,4,0.430732,0.070153,0.195900
815.972000,8,0.406636,0.014046,0.186905
815.972000,1,0.459089,0.073750,0.202972
815.972000,5,0.438645,0.018077,0.193450
815.972000,2,0.467372,0.022153,0.201589
816.038000,7,0.403636,0.068963,0.191259
816.038000,11,0.379271,0.012359,0.180089
816.038000,0,0.458145,0.126112,0.195509
816.038000,4,0.432731,0.072269,0.196789
816.038000,8,0.407770,0.017601,0.190363
816.038000,1,0.461073,0.075827,0.203209
816.038000,5,0.440543,0.020221,0.193486
816.038000,2,0.470399,0.023859,0.199660
816.072000,7,0.402044,0.066295,0.190710
816.072000,11,0.379268,0.010046,0.180549
816.072000,0,0.455393,0.123141,0.196746
816.072000,4,0.430929,0.069825,0.196746
816.072000,8,0.409285,0.013422,0.186106
816.072000,1,0.461284,0.073924,0.204477
816.072000,5,0.440442,0.018296,0.194855
816.072000,2,0.469888,0.021994,0.201632
816.138000,7,0.403646,0.068489,0.190185
816.138000,11,0.382252,0.013190,0.181821
816.138000,0,0.462792,0.126043,0.195305
816.138000,4,0.435868,0.072366,0.198709
816.138000,8,0.411455,0.017105,0.189601
816.138000,1,0.464807,0.075617,0.204101
816.138000,5,0.443025,0.020571,0.196231
816.138000,2,0.471776,0.024304,0.203801
816.172000,7,0.404323,0.067962,0.191999
816.172000,11,0.380963,0.012520,0.183345
816.172000,0,0.461265,0.124448,0.196107
816.172000,4,0.436297,0.070850,0.194953
816.172000,8,0.413072,0.014992,0.187057
816.172000,1,0.464281,0.074181,0.203452
816.172000,5,0.443525,0.017812,0.192009
816.172000,2,0.471850,0.022214,0.201627
816.206000,7,0.406599,0.068853,0.190751
816.206000,11,0.381082,0.012869,0.181807
816.206000,0,0.461866,0.125644,0.194244
816.206000,8,0.410295,0.017000,0.189495
816.206000,4,0.436086,0.071832,0.195350
816.206000,1,0.463977,0.075483,0.203075
816.206000,5,0.442009,0.019998,0.195258
816.206000,2,0.471788,0.023417,0.201111
816.274000,7,0.406463,0.069837,0.193321
816.274000,11,0.383105,0.013700,0.181794
816.274000,8,0.412513,0.017420,0.189363
816.274000,4,0.437678,0.072829,0.197671
816.274000,0,0.462240,0.125598,0.195476
816.274000,5,0.445093,0.019643,0.193647
816.274000,1,0.466510,0.075620,0.203834
816.274000,2,0.473859,0.023780,0.201437
816.339000,7,0.407538,0.068427,0.192427
816.339000,8,0.412971,0.015981,0.190111
816.339000,4,0.438513,0.071309,0.198445
816.339000,0,0.465329,0.124332,0.195932
816.339000,5,0.444712,0.019037,0.196029
816.339000,1,0.467829,0.073817,0.203164
816.339000,2,0.475412,0.021129,0.200239
816.373000,7,0.409562,0.070445,0.191289
816.373000,8,0.417244,0.017613,0.187662
816.373000,4,0.440961,0.073133,0.196571
816.373000,0,0.466309,0.125746,0.198402
816.373000,5,0.447104,0.020361,0.194502
816.373000,1,0.469341,0.076174,0.203817
816.373000,2,0.478353,0.022175,0.197594
816.442000,7,0.411654,0.068848,0.191213
816.442000,8,0.416989,0.015417,0.186964
816.442000,4,0.440004,0.071633,0.198415
816.442000,0,0.468396,0.125538,0.198445
816.442000,5,0.449224,0.019871,0.193460
816.442000,1,0.470337,0.076123,0.205722
816.442000,2,0.477557,0.023668,0.202669
816.505000,7,0.410046,0.068852,0.192272
816.505000,8,0.415667,0.015164,0.186714
816.505000,4,0.440793,0.071757,0.198804
816.505000,0,0.468589,0.124227,0.194541
816.505000,5,0.447398,0.018462,0.194336
816.505000,1,0.471860,0.074030,0.204046
816.505000,2,0.478618,0.021636,0.201679
816.539000,7,0.413441,0.071907,0.192320
816.539000,8,0.418370,0.019145,0.189228
816.539000,4,0.444459,0.074352,0.197978
816.539000,0,0.470029,0.126327,0.200306
816.539000,5,0.451931,0.022028,0.194764
816.539000,1,0.474451,0.077518,0.205223
816.539000,2,0.481916,0.024323,0.201021
816.574000,7,0.417833,0.070800,0.191784
816.574000,8,0.420329,0.017828,0.189436
816.574000,4,0.447015,0.073015,0.197559
816.574000,0,0.476403,0.126660,0.196797
816.574000,5,0.454012,0.021388,0.195599
816.574000,1,0.477282,0.076527,0.205186
816.574000,2,0.483000,0.024438,0.203622
816.641000,7,0.417253,0.070647,0.191519
816.641000,4,0.445762,0.073148,0.198722
816.641000,0,0.471084,0.125158,0.196235
816.641000,5,0.451742,0.019675,0.193997
816.641000,1,0.474735,0.075116,0.203628
816.641000,2,0.481047,0.022693,0.201565
816.679000,7,0.413456,0.068932,0.191432
816.679000,4,0.444697,0.071077,0.196707
816.679000,5,0.449997,0.018144,0.193981
816.679000,1,0.472875,0.073695,0.203714
816.679000,2,0.480209,0.019900,0.199107
816.739000,7,0.415227,0.070182,0.191204
816.739000,4,0.446370,0.072543,0.196616
816.739000,5,0.452232,0.018709,0.192279
816.739000,1,0.474868,0.074641,0.203233
816.739000,2,0.480543,0.022880,0.201956
816.773000,7,0.416476,0.069087,0.189904
816.773000,4,0.445470,0.071273,0.195616
816.773000,5,0.452508,0.017580,0.192312
816.773000,1,0.474988,0.073863,0.203850
816.773000,2,0.481734,0.020839,0.200353
816.838000,7,0.416299,0.068954,0.191377
816.838000,4,0.448778,0.070199,0.195675
816.838000,5,0.454002,0.016417,0.192098
816.838000,1,0.476895,0.072671,0.202943
816.838000,2,0.483963,0.018786,0.198086
816.874000,7,0.417575,0.069700,0.191379
816.874000,4,0.449072,0.071599,0.194151
816.874000,5,0.453999,0.018400,0.192152
816.874000,1,0.477211,0.074158,0.201900
816.874000,2,0.483036,0.021585,0.200279
